budget;id;original_language;popularity;release_date;revenue;runtime;spoken_languages;tagline;title_x;vote_average;vote_count;movie_id;title_y;;;;;;;;
145000000;82702;en;100.21391;2014-06-12;609123048;102.0;['English'];The training is over.;How to Train Your Dragon 2;7.6;3106;82702;How to Train Your Dragon 2;;;;;;;;
140000000;205584;en;56.257249;2016-02-25;150680864;127.0;['English'];The battle for eternity begins;Gods of Egypt;5.3;1277;205584;Gods of Egypt;;;;;;;;
135000000;10048;en;17.88953;2005-07-28;76932943;121.0;['English', 'Deutsch', '한국어/조선말', 'Pусский', 'Español'];Fear The Sky;Stealth;4.9;331;10048;Stealth;;;;;;;;
130000000;13183;en;64.798873;2009-03-05;185258983;163.0;['English'];Justice is coming to all of us.  No matter what we do.;Watchmen;7.0;2811;13183;Watchmen;;;;;;;;
140000000;944;en;24.855701;1998-07-10;285444603;127.0;['English', '广州话 / 廣州話', '普通话'];The faces you love. The action you expect.;Lethal Weapon 4;6.3;767;944;Lethal Weapon 4;;;;;;;;
137000000;1927;en;34.981698;2003-06-19;245360480;138.0;['English', 'Español'];Unleash the hero within;Hulk;5.3;1533;1927;Hulk;;;;;;;;
130000000;72559;en;;;;;;;;;;;;;;;;;;;
130000000;7364;en;21.605568;2005-04-06;119269486;124.0;['English', 'Français', 'العربية'];Dirk Pitt. Adventure has a new name.;Sahara;5.7;434;7364;Sahara;;;;;;;;
137000000;2114;en;26.074908;2001-07-02;85131830;106.0;['English'];Unleash a new reality;Final Fantasy: The Spirits Within;5.9;433;2114;Final Fantasy: The Spirits Within;;;;;;;;
140000000;1771;en;74.506246;2011-07-22;370569774;124.0;['Français', 'Norsk', 'English'];When patriots become heroes;Captain America: The First Avenger;6.6;7047;1771;Captain America: The First Avenger;;;;;;;;
135000000;36643;en;39.604363;1999-11-08;361832400;128.0;['English', 'Pусский'];As the countdown begins for the new millennium there is still one number you can always count on.;The World Is Not Enough;6.0;862;36643;The World Is Not Enough;;;;;;;;
150000000;8619;en;36.973031;2003-11-14;212011111;138.0;['Français', 'Português', 'English'];The courage to do the impossible lies in the hearts of men.;Master and Commander: The Far Side of the World;6.9;790;8619;Master and Commander: The Far Side of the World;;;;;;;;
120000000;50620;en;99.687084;2012-11-13;829000000;115.0;['English'];The epic finale that will live forever;The Twilight Saga: Breaking Dawn - Part 2;6.1;2553;50620;The Twilight Saga: Breaking Dawn - Part 2;;;;;;;;
130000000;65759;en;17.7735;2011-11-17;150406466;100.0;['English'];Every step counts.;Happy Feet Two;5.8;373;65759;Happy Feet Two;;;;;;;;
150000000;1724;en;62.898336;2008-06-12;163712074;114.0;['Português', 'Español', 'English'];You'll like him when he's angry.;The Incredible Hulk;6.1;3021;1724;The Incredible Hulk;;;;;;;;
140000000;267935;en;44.19092;2016-06-01;183345589;120.0;['English'];The world is more giant than you can imagine.;The BFG;6.0;1000;267935;The BFG;;;;;;;;
135000000;281957;en;100.635882;2015-12-25;532950503;156.0;['English', 'Français'];(n. One who has returned, as if from the dead.);The Revenant;7.3;6396;281957;The Revenant;;;;;;;;
135000000;77950;en;44.765377;2013-07-11;282570682;96.0;['English'];SLO NO MO;Turbo;6.1;1074;77950;Turbo;;;;;;;;
135000000;44896;en;29.91353;2011-03-02;245724603;107.0;['English'];Heroes come in all different colors.;Rango;6.6;2051;44896;Rango;;;;;;;;
132000000;270946;en;84.366984;2014-11-22;373552094;92.0;['English'];The Movie Event That Will Blow Their Cover;Penguins of Madagascar;6.5;1346;270946;Penguins of Madagascar;;;;;;;;
70000000;2503;en;45.381501;2007-08-03;442824138;115.0;['English', 'Français', 'العربية', 'Pусский', 'Español'];Remember everything. Forgive nothing.;The Bourne Ultimatum;7.3;2888;2503;The Bourne Ultimatum;;;;;;;;
130000000;9502;en;84.689648;2008-06-04;631744560;90.0;['English'];Prepare for awesomeness.;Kung Fu Panda;6.9;3145;9502;Kung Fu Panda;;;;;;;;
130000000;102899;en;120.09361;2015-07-14;519311965;117.0;['English'];Heroes don't get any bigger.;Ant-Man;7.0;5880;102899;Ant-Man;;;;;;;;
130000000;101299;en;76.310119;2013-11-15;847423452;146.0;['English'];Every revolution begins with a spark.;The Hunger Games: Catching Fire;7.4;6495;101299;The Hunger Games: Catching Fire;;;;;;;;
135000000;228161;en;63.473086;2015-03-18;368871007;94.0;['English'];Worlds Collide;Home;6.8;1519;228161;Home;;;;;;;;
132000000;74;en;48.572726;2005-06-28;591739379;116.0;['English'];They're already here.;War of the Worlds;6.2;2322;74;War of the Worlds;;;;;;;;
130000000;8961;en;38.068736;2003-07-18;273339556;147.0;['English', 'Español'];If you can't stand the heat, get out of Miami.;Bad Boys II;6.3;1564;8961;Bad Boys II;;;;;;;;
130000000;417859;en;20.678787;2011-10-28;554987477;90.0;['Español', 'English'];Live for danger. Fight for justice. Pray for mercy.;Puss in Boots;6.4;451;417859;Puss in Boots;;;;;;;;
110000000;27576;en;48.829437;2010-07-21;293329073;100.0;['English', 'Pусский', '한국어/조선말'];Who is Salt?;Salt;6.2;2093;27576;Salt;;;;;;;;
125000000;86834;en;46.115758;2014-03-20;362637473;139.0;['English'];The end of the world is just the beginning.;Noah;5.6;2350;86834;Noah;;;;;;;;
130000000;17578;en;;;;;;;;;;;;;;;;;;;
130000000;673;en;79.679601;2004-05-31;789804554;141.0;['English'];Something wicked this way comes.;Harry Potter and the Prisoner of Azkaban;7.7;5877;673;Harry Potter and the Prisoner of Azkaban;;;;;;;;
130000000;6972;en;28.840997;2008-11-18;49554002;165.0;['English', '日本語'];Welcome to Australia!;Australia;6.3;694;6972;Australia;;;;;;;;
130000000;82700;en;42.840582;2013-05-30;243843127;100.0;['English'];Danger is real, fear is a choice;After Earth;5.0;2532;82700;After Earth;;;;;;;;
127500000;10567;en;26.548594;2000-05-19;354248063;82.0;['English'];You have never seen anything like this.;Dinosaur;6.2;542;10567;Dinosaur;;;;;;;;
127000000;181533;en;115.597753;2014-12-17;349424282;97.0;['English'];One Final Night to Save the Day.;Night at the Museum: Secret of the Tomb;6.1;1851;181533;Night at the Museum: Secret of the Tomb;;;;;;;;
130000000;38055;en;68.757242;2010-10-28;321887208;95.0;['English'];His brain is off the chain.;Megamind;6.7;1918;38055;Megamind;;;;;;;;
125000000;671;en;109.984351;2001-11-16;976475550;152.0;['English'];Let the Magic Begin.;Harry Potter and the Philosopher's Stone;7.5;7006;671;Harry Potter and the Philosopher's Stone;;;;;;;;
130000000;49524;en;39.448066;2013-07-18;61648500;96.0;['English'];To protect and serve the living;R.I.P.D.;5.4;1260;49524;R.I.P.D.;;;;;;;;
140000000;22;en;271.972889;2003-07-09;655011224;143.0;['English'];Prepare to be blown out of the water.;Pirates of the Caribbean: The Curse of the Black Pearl;7.5;6985;22;Pirates of the Caribbean: The Curse of the Black Pearl;;;;;;;;
125000000;131631;en;206.227151;2014-11-18;752100229;123.0;['English'];Fire burns brighter in the darkness;The Hunger Games: Mockingjay - Part 1;6.6;5584;131631;The Hunger Games: Mockingjay - Part 1;;;;;;;;
125000000;591;en;45.313197;2006-05-17;767820459;149.0;['English', 'Français', 'Latin', 'Español'];Seek the truth.;The Da Vinci Code;6.5;2704;591;The Da Vinci Code;;;;;;;;
103000000;172385;en;42.40024;2014-03-19;500188435;102.0;['English', 'Português'];He's villainous, she's venomous.;Rio 2;6.3;978;172385;Rio 2;;;;;;;;
110000000;36658;en;2.871739;2003-04-24;407711549;133.0;['English', 'Deutsch', 'Italiano'];The time has come for those who are different to stand united.;X2;6.8;3506;36658;X2;;;;;;;;
125000000;51497;en;7.255718;2011-04-20;626137675;130.0;['English', 'Español', 'Português', 'Italiano'];Get the Fifth Gear.;Fast Five;7.1;2438;51497;Fast Five;;;;;;;;
125000000;58574;en;81.499621;2011-11-22;334615000;129.0;['English'];The game is afoot.;Sherlock Holmes: A Game of Shadows;7.0;3886;58574;Sherlock Holmes: A Game of Shadows;;;;;;;;
125000000;18823;en;47.686442;2010-04-01;232713139;106.0;['English'];Titans will clash.;Clash of the Titans;5.6;2233;18823;Clash of the Titans;;;;;;;;
65000000;861;en;43.129703;1990-06-01;261317921;113.0;['English'];They stole his mind, now he wants it back.;Total Recall;7.1;1710;861;Total Recall;;;;;;;;
160000000;1911;en;27.220157;1999-08-27;61698899;102.0;['English', 'Norsk'];Prey for the living.;The 13th Warrior;6.4;510;1911;The 13th Warrior;;;;;;;;
130000000;49040;en;90.33681;2012-08-08;276572938;120.0;['English', 'Pусский'];There Was Never Just One;The Bourne Legacy;6.0;2651;49040;The Bourne Legacy;;;;;;;;
125000000;415;en;50.073575;1997-06-20;238207122;125.0;['English'];Strength. Courage. Honor. And loyalty.;Batman & Robin;4.2;1418;415;Batman & Robin;;;;;;;;
123000000;8871;en;45.419668;2000-11-17;345141403;104.0;['English'];He puts the mean in green.;How the Grinch Stole Christmas;6.2;1386;8871;How the Grinch Stole Christmas;;;;;;;;
125000000;435;en;41.380094;2004-05-26;544272402;124.0;['English', '日本語', 'Français', 'العربية', 'Español'];Where will you be?;The Day After Tomorrow;6.2;2392;435;The Day After Tomorrow;;;;;;;;
125000000;955;en;54.931334;2000-05-24;546388105;123.0;['English'];Expect the impossible again.;Mission: Impossible II;5.9;1928;955;Mission: Impossible II;;;;;;;;
120000000;2133;en;25.752118;2000-03-15;325756637;130.0;['English'];The storm is coming.;The Perfect Storm;6.2;597;2133;The Perfect Storm;;;;;;;;
130000000;1979;en;60.810723;2007-06-13;289047763;92.0;['English', '日本語', 'العربية', '普通话'];Discover the secret of the Surfer.;Fantastic 4: Rise of the Silver Surfer;5.4;2589;1979;Fantastic 4: Rise of the Silver Surfer;;;;;;;;
120000000;87827;en;51.328145;2012-11-20;609016565;127.0;['普通话', 'English', 'Français', 'हिन्दी', '日本語', 'தமிழ்'];Believe The Unbelievable;Life of Pi;7.2;5797;87827;Life of Pi;;;;;;;;
110000000;1250;en;46.834704;2007-02-16;228738393;114.0;['English'];Hell Is About To Be Unleashed;Ghost Rider;5.2;1712;1250;Ghost Rider;;;;;;;;
120000000;324668;en;62.641286;2016-07-27;415484914;123.0;['English'];You know his name;Jason Bourne;5.9;2341;324668;Jason Bourne;;;;;;;;
120000000;9471;en;33.616115;2003-06-27;259175788;106.0;['English', '普通话', 'Español'];This summer the Angels are back.;Charlie's Angels: Full Throttle;5.2;914;9471;Charlie's Angels: Full Throttle;;;;;;;;
130000000;70981;en;68.889395;2012-05-30;403170142;124.0;['', 'English'];The Search for Our Beginning Could Lead to Our End.;Prometheus;6.3;5080;70981;Prometheus;;;;;;;;
120000000;10996;en;27.990284;2002-07-19;169956806;78.0;['English'];A Little Goes A Long Way;Stuart Little 2;5.4;613;10996;Stuart Little 2;;;;;;;;
115000000;68724;en;67.33767;2013-08-07;286140700;109.0;['English'];He can save us all.;Elysium;6.4;3439;68724;Elysium;;;;;;;;
105000000;2789;en;27.835436;2004-06-11;115772733;119.0;['English'];All the power in the universe can't change destiny;The Chronicles of Riddick;6.3;1570;2789;The Chronicles of Riddick;;;;;;;;
120000000;97020;en;66.757869;2014-01-30;242688965;102.0;['English'];We've got the future under control.;RoboCop;5.7;2342;97020;RoboCop;;;;;;;;
120000000;7459;en;17.060695;2008-05-09;93945766;135.0;['English'];Go!;Speed Racer;5.7;354;7459;Speed Racer;;;;;;;;
120000000;42888;en;11.137655;2010-12-17;48668907;121.0;['English'];How do you know it's love?;How Do You Know;4.9;223;42888;How Do You Know;;;;;;;;
117000000;37834;en;44.906918;2010-06-15;261930431;109.0;['English', 'Deutsch', 'Español'];Every Hit Man Deserves a Second Shot!;Knight and Day;5.9;1547;37834;Knight and Day;;;;;;;;
120000000;75612;en;67.698004;2013-04-10;286168572;124.0;['English'];Earth is a memory worth fighting for;Oblivion;6.4;4800;75612;Oblivion;;;;;;;;
113000000;1895;en;44.108427;2005-05-17;850000000;140.0;['English'];The saga is complete.;Star Wars: Episode III - Revenge of the Sith;7.1;4116;1895;Star Wars: Episode III - Revenge of the Sith;;;;;;;;
120000000;1894;en;43.987061;2002-05-15;649398328;142.0;['English'];A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.;Star Wars: Episode II - Attack of the Clones;6.4;3992;1894;Star Wars: Episode II - Attack of the Clones;;;;;;;;
115000000;585;en;106.815545;2001-11-01;562816256;92.0;['English'];We Scare Because We Care.;Monsters, Inc.;7.5;5996;585;Monsters, Inc.;;;;;;;;
120000000;76170;en;15.953444;2013-07-23;415440673;126.0;['English'];When he's most vulnerable, he's most dangerous.;The Wolverine;6.3;4053;76170;The Wolverine;;;;;;;;
115000000;1893;en;54.035265;1999-05-19;924317558;136.0;['English'];Every generation has a legend. Every journey has a first step. Every saga has a beginning.;Star Wars: Episode I - The Phantom Menace;6.3;4432;1893;Star Wars: Episode I - The Phantom Menace;;;;;;;;
135000000;49519;en;64.183321;2013-03-20;585178928;98.0;['English'];Meet the first modern family.;The Croods;6.8;2399;49519;The Croods;;;;;;;;
97250400;2395;fr;20.344364;2008-01-13;132900000;116.0;['Français', 'Português'];;Asterix at the Olympic Games;5.0;471;2395;Asterix at the Olympic Games;;;;;;;;
115000000;12100;en;18.714197;2002-06-14;77628265;134.0;['English', '日本語', ''];Honor Was Their Code.;Windtalkers;5.8;341;12100;Windtalkers;;;;;;;;
115000000;290595;en;60.467984;2016-04-06;164602163;114.0;['English'];The story before Snow White;The Huntsman: Winter's War;6.0;1523;290595;The Huntsman: Winter's War;;;;;;;;
125000000;98566;en;143.350376;2014-08-07;477200000;101.0;['English'];Mysterious. Dangerous. Reptilious. You've never seen heroes like this.;Teenage Mutant Ninja Turtles;5.8;2636;98566;Teenage Mutant Ninja Turtles;;;;;;;;
105000000;49047;en;110.153618;2013-09-27;716392705;91.0;['English'];Don't Let Go;Gravity;7.3;5751;49047;Gravity;;;;;;;;
116000000;9619;en;16.90444;1997-02-07;178127760;108.0;['English'];The pressure is building...;Dante's Peak;5.7;428;9619;Dante's Peak;;;;;;;;
135000000;308531;en;39.873791;2016-06-01;245623848;112.0;['English'];Raise some shell.;Teenage Mutant Ninja Turtles: Out of the Shadows;5.8;963;308531;Teenage Mutant Ninja Turtles: Out of the Shadows;;;;;;;;
120000000;166424;en;38.126095;2015-08-05;167977596;100.0;['English'];Change is coming.;Fantastic Four;4.4;2278;166424;Fantastic Four;;;;;;;;
110000000;1593;en;48.780039;2006-10-20;574480841;108.0;['English', 'Italiano', 'עִבְרִית'];Where History Comes To Life;Night at the Museum;6.3;2862;1593;Night at the Museum;;;;;;;;
110000000;254128;en;100.412364;2015-05-27;470490832;114.0;['English'];A rescue pilot survived an earthquake, this is what happens next;San Andreas;6.0;2968;254128;San Andreas;;;;;;;;
110000000;714;en;42.887121;1997-12-11;333011068;119.0;['Deutsch', 'English', 'Dansk', '普通话', '广州话 / 廣州話'];Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.;Tomorrow Never Dies;6.0;925;714;Tomorrow Never Dies;;;;;;;;
110000000;2024;en;23.657284;2000-06-28;215294342;165.0;['English'];Some things are worth fighting for.;The Patriot;6.8;1099;2024;The Patriot;;;;;;;;
110000000;163;en;76.840712;2004-12-09;362744280;125.0;['Français', 'Italiano', 'Nederlands', '普通话', 'English'];Twelve is the new eleven.;Ocean's Twelve;6.4;2124;163;Ocean's Twelve;;;;;;;;
110000000;787;en;44.635452;2005-06-07;478207520;120.0;['English', 'Español'];Smart and sexy.;Mr. & Mrs. Smith;6.5;2965;787;Mr. & Mrs. Smith;;;;;;;;
110000000;262500;en;103.718387;2015-03-18;295238201;119.0;['English'];One Choice Can Destroy You;Insurgent;6.2;3829;262500;Insurgent;;;;;;;;
116000000;2567;en;45.616098;2004-12-17;102000000;170.0;['English'];For some men, the sky was the limit. For him, it was just the beginning.;The Aviator;7.0;1489;2567;The Aviator;;;;;;;;
112000000;38745;en;22.845143;2010-12-25;237382724;85.0;['English'];Something big is going down.;Gulliver's Travels;4.9;621;38745;Gulliver's Travels;;;;;;;;
120000000;40805;en;31.703608;2011-01-12;227817248;119.0;['English', '普通话'];Breaking the Law to Protect It.;The Green Hornet;5.5;1251;40805;The Green Hornet;;;;;;;;
110000000;53182;en;71.510596;2014-03-05;337580051;102.0;['English'];Seize your glory!;300: Rise of an Empire;6.1;2397;53182;300: Rise of an Empire;;;;;;;;
110000000;41513;en;36.65422;2011-07-29;563749323;103.0;['English'];Smurf Happens.;The Smurfs;5.5;1179;41513;The Smurfs;;;;;;;;
110000000;13700;en;19.625972;2004-04-02;103951461;76.0;['普通话', 'English'];Bust a Moo;Home on the Range;5.7;389;13700;Home on the Range;;;;;;;;
110000000;262504;en;86.105615;2016-03-09;179246868;121.0;['English'];Break the boundaries of your world;Allegiant;5.9;1998;262504;Allegiant;;;;;;;;
110000000;39254;en;37.195046;2011-09-28;299268508;127.0;['English'];If you get one shot, make it real.;Real Steel;6.6;2692;39254;Real Steel;;;;;;;;
105000000;77931;en;32.473628;2013-07-30;347434178;105.0;['English'];Get ready to get naughty!;The Smurfs 2;5.5;695;77931;The Smurfs 2;;;;;;;;
160000000;1639;en;23.336875;1997-06-13;164508066;121.0;['English', 'Português'];As the stakes get higher, the ride gets even faster.;Speed 2: Cruise Control;4.1;434;1639;Speed 2: Cruise Control;;;;;;;;
110000000;80274;en;45.94834;2013-10-23;125537191;114.0;['English'];This is not a game.;Ender's Game;6.6;2303;80274;Ender's Game;;;;;;;;
110000000;1571;en;48.93337;2007-06-20;383531464;128.0;['English', 'Italiano', 'Français'];The old school cop is back!;Live Free or Die Hard;6.4;2089;1571;Live Free or Die Hard;;;;;;;;
93000000;120;en;138.049577;2001-12-18;871368364;178.0;['English'];One ring to rule them all;The Lord of the Rings: The Fellowship of the Ring;8.0;8705;120;The Lord of the Rings: The Fellowship of the Ring;;;;;;;;
110000000;10204;en;22.643776;2004-06-16;72178895;120.0;['Deutsch', 'English', 'Français', 'हिन्दी', 'Türkçe', '广州话 / 廣州話'];Let your imagination soar.;Around the World in 80 Days;5.7;672;10204;Around the World in 80 Days;;;;;;;;
107000000;8489;en;;;;;;;;;;;;;;;;;;;
0;10588;en;18.251129;2003-11-21;0;82.0;['English'];Don't mess with the hat.;The Cat in the Hat;4.9;366;10588;The Cat in the Hat;;;;;;;;
