genres;id;;;;;;;;
Action;36557;;;;;;;;
Thriller;36557;;;;;;;;
Thriller;869;;;;;;;;
Science Fiction;869;;;;;;;;
Action;869;;;;;;;;
Adventure;869;;;;;;;;
Action;280;;;;;;;;
Thriller;280;;;;;;;;
Science Fiction;280;;;;;;;;
History;11322;;;;;;;;
Crime;11322;;;;;;;;
Drama;11322;;;;;;;;
Drama;4982;;;;;;;;
Crime;4982;;;;;;;;
Action;36955;;;;;;;;
Thriller;36955;;;;;;;;
Thriller;18487;;;;;;;;
Drama;18487;;;;;;;;
Crime;18487;;;;;;;;
Comedy;39451;;;;;;;;
Romance;39451;;;;;;;;
Action;27581;;;;;;;;
Comedy;27581;;;;;;;;
Crime;27581;;;;;;;;
Action;9268;;;;;;;;
Drama;9268;;;;;;;;
Mystery;9268;;;;;;;;
Thriller;9268;;;;;;;;
Drama;68718;;;;;;;;
Western;68718;;;;;;;;
Drama;10545;;;;;;;;
Animation;10545;;;;;;;;
Family;10545;;;;;;;;
Adventure;11688;;;;;;;;
Animation;11688;;;;;;;;
Comedy;11688;;;;;;;;
Family;11688;;;;;;;;
Fantasy;11688;;;;;;;;
Action;76163;;;;;;;;
Adventure;76163;;;;;;;;
Thriller;76163;;;;;;;;
Adventure;2059;;;;;;;;
Action;2059;;;;;;;;
Thriller;2059;;;;;;;;
Mystery;2059;;;;;;;;
Fantasy;2486;;;;;;;;
Action;2486;;;;;;;;
Adventure;2486;;;;;;;;
Family;2486;;;;;;;;
Family;16523;;;;;;;;
Fantasy;16523;;;;;;;;
Animation;116711;;;;;;;;
Adventure;116711;;;;;;;;
Family;116711;;;;;;;;
Fantasy;116711;;;;;;;;
Action;37710;;;;;;;;
Thriller;37710;;;;;;;;
Romance;37710;;;;;;;;
Action;9946;;;;;;;;
Fantasy;9946;;;;;;;;
Horror;9946;;;;;;;;
Mystery;9946;;;;;;;;
Drama;1372;;;;;;;;
Thriller;1372;;;;;;;;
Action;1372;;;;;;;;
Crime;106646;;;;;;;;
Drama;106646;;;;;;;;
Comedy;106646;;;;;;;;
Action;414;;;;;;;;
Crime;414;;;;;;;;
Fantasy;414;;;;;;;;
Adventure;563;;;;;;;;
Action;563;;;;;;;;
Thriller;563;;;;;;;;
Science Fiction;563;;;;;;;;
Drama;83542;;;;;;;;
Science Fiction;83542;;;;;;;;
Animation;41216;;;;;;;;
Adventure;41216;;;;;;;;
Family;41216;;;;;;;;
Fantasy;41216;;;;;;;;
Action;314;;;;;;;;
Crime;314;;;;;;;;
Action;184315;;;;;;;;
Adventure;184315;;;;;;;;
Adventure;9016;;;;;;;;
Animation;9016;;;;;;;;
Family;9016;;;;;;;;
Fantasy;9016;;;;;;;;
Science Fiction;9016;;;;;;;;
Adventure;18162;;;;;;;;
Comedy;18162;;;;;;;;
Science Fiction;18162;;;;;;;;
Action;138103;;;;;;;;
Adventure;138103;;;;;;;;
Thriller;138103;;;;;;;;
Action;257088;;;;;;;;
Crime;257088;;;;;;;;
Thriller;257088;;;;;;;;
Fantasy;10214;;;;;;;;
Comedy;10214;;;;;;;;
Family;10214;;;;;;;;
Adventure;10214;;;;;;;;
Thriller;205775;;;;;;;;
Drama;205775;;;;;;;;
Adventure;205775;;;;;;;;
Action;205775;;;;;;;;
History;205775;;;;;;;;
Action;11692;;;;;;;;
Comedy;11692;;;;;;;;
Science Fiction;11692;;;;;;;;
War;22972;;;;;;;;
Action;22972;;;;;;;;
Adventure;22972;;;;;;;;
Drama;22972;;;;;;;;
Thriller;22972;;;;;;;;
Animation;227973;;;;;;;;
Crime;29193;;;;;;;;
Drama;29193;;;;;;;;
Mystery;29193;;;;;;;;
Thriller;29193;;;;;;;;
Adventure;1734;;;;;;;;
Action;1734;;;;;;;;
Fantasy;1734;;;;;;;;
Drama;3131;;;;;;;;
History;3131;;;;;;;;
Crime;3131;;;;;;;;
Drama;76758;;;;;;;;
History;76758;;;;;;;;
War;76758;;;;;;;;
Animation;9408;;;;;;;;
Comedy;9408;;;;;;;;
Family;9408;;;;;;;;
Action;9890;;;;;;;;
Comedy;9890;;;;;;;;
Science Fiction;9890;;;;;;;;
Action;855;;;;;;;;
History;855;;;;;;;;
War;855;;;;;;;;
Comedy;77953;;;;;;;;
Adventure;18;;;;;;;;
Fantasy;18;;;;;;;;
Action;18;;;;;;;;
Thriller;18;;;;;;;;
Science Fiction;18;;;;;;;;
Comedy;37786;;;;;;;;
Drama;37786;;;;;;;;
Romance;37786;;;;;;;;
Adventure;10501;;;;;;;;
Animation;10501;;;;;;;;
Comedy;10501;;;;;;;;
Family;10501;;;;;;;;
Animation;57800;;;;;;;;
Comedy;57800;;;;;;;;
Adventure;57800;;;;;;;;
Family;57800;;;;;;;;
Romance;150689;;;;;;;;
Fantasy;150689;;;;;;;;
Family;150689;;;;;;;;
Drama;150689;;;;;;;;
Fantasy;7980;;;;;;;;
Drama;7980;;;;;;;;
Animation;12;;;;;;;;
Family;12;;;;;;;;
Adventure;122;;;;;;;;
Fantasy;122;;;;;;;;
Action;122;;;;;;;;
Adventure;121;;;;;;;;
Fantasy;121;;;;;;;;
Action;121;;;;;;;;
Adventure;68737;;;;;;;;
Fantasy;68737;;;;;;;;
Adventure;1995;;;;;;;;
Fantasy;1995;;;;;;;;
Action;1995;;;;;;;;
Thriller;1995;;;;;;;;
Thriller;157353;;;;;;;;
Science Fiction;157353;;;;;;;;
Drama;157353;;;;;;;;
Mystery;157353;;;;;;;;
Adventure;331;;;;;;;;
Action;331;;;;;;;;
Thriller;331;;;;;;;;
Science Fiction;331;;;;;;;;
Thriller;61791;;;;;;;;
Action;61791;;;;;;;;
Drama;61791;;;;;;;;
Science Fiction;61791;;;;;;;;
Adventure;8204;;;;;;;;
Family;8204;;;;;;;;
Fantasy;8204;;;;;;;;
Action;47964;;;;;;;;
Thriller;47964;;;;;;;;
Western;10733;;;;;;;;
History;10733;;;;;;;;
War;10733;;;;;;;;
Action;9806;;;;;;;;
Adventure;9806;;;;;;;;
Animation;9806;;;;;;;;
Family;9806;;;;;;;;
Action;1408;;;;;;;;
Adventure;1408;;;;;;;;
Adventure;32657;;;;;;;;
Fantasy;32657;;;;;;;;
Family;32657;;;;;;;;
Action;607;;;;;;;;
Adventure;607;;;;;;;;
Comedy;607;;;;;;;;
Science Fiction;607;;;;;;;;
Animation;863;;;;;;;;
Comedy;863;;;;;;;;
Family;863;;;;;;;;
Action;44048;;;;;;;;
Thriller;44048;;;;;;;;
Action;5175;;;;;;;;
Comedy;5175;;;;;;;;
Crime;5175;;;;;;;;
Thriller;5175;;;;;;;;
Drama;2655;;;;;;;;
Horror;2655;;;;;;;;
Mystery;2655;;;;;;;;
Thriller;2655;;;;;;;;
Animation;22794;;;;;;;;
Comedy;22794;;;;;;;;
Family;22794;;;;;;;;
Animation;8355;;;;;;;;
Comedy;8355;;;;;;;;
Family;8355;;;;;;;;
Adventure;8355;;;;;;;;
Adventure;116745;;;;;;;;
Comedy;116745;;;;;;;;
Drama;116745;;;;;;;;
Fantasy;116745;;;;;;;;
Action;4327;;;;;;;;
Adventure;4327;;;;;;;;
Comedy;4327;;;;;;;;
Crime;4327;;;;;;;;
Thriller;4327;;;;;;;;
Drama;1422;;;;;;;;
Thriller;1422;;;;;;;;
Crime;1422;;;;;;;;
Animation;10674;;;;;;;;
Family;10674;;;;;;;;
Adventure;10674;;;;;;;;
Action;7446;;;;;;;;
Comedy;7446;;;;;;;;
Thriller;65754;;;;;;;;
Crime;65754;;;;;;;;
Mystery;65754;;;;;;;;
Drama;65754;;;;;;;;
Action;1572;;;;;;;;
Thriller;1572;;;;;;;;
Action;10528;;;;;;;;
Adventure;10528;;;;;;;;
Crime;10528;;;;;;;;
Mystery;10528;;;;;;;;
Drama;271969;;;;;;;;
Animation;10865;;;;;;;;
Family;10865;;;;;;;;
Adventure;10865;;;;;;;;
Science Fiction;10865;;;;;;;;
Adventure;258509;;;;;;;;
Animation;258509;;;;;;;;
Comedy;258509;;;;;;;;
Family;258509;;;;;;;;
Drama;2253;;;;;;;;
Thriller;2253;;;;;;;;
History;2253;;;;;;;;
War;2253;;;;;;;;
Comedy;10661;;;;;;;;
Action;10661;;;;;;;;
Action;257344;;;;;;;;
Comedy;257344;;;;;;;;
Science Fiction;257344;;;;;;;;
Drama;644;;;;;;;;
Science Fiction;644;;;;;;;;
Adventure;644;;;;;;;;
Thriller;10756;;;;;;;;
Fantasy;10756;;;;;;;;
Comedy;10756;;;;;;;;
Family;10756;;;;;;;;
Mystery;10756;;;;;;;;
Drama;686;;;;;;;;
Science Fiction;686;;;;;;;;
Mystery;686;;;;;;;;
Action;9383;;;;;;;;
Science Fiction;9383;;;;;;;;
Thriller;9383;;;;;;;;
Crime;179;;;;;;;;
Thriller;179;;;;;;;;
Adventure;76285;;;;;;;;
Family;76285;;;;;;;;
Fantasy;76285;;;;;;;;
Action;1996;;;;;;;;
Adventure;1996;;;;;;;;
Fantasy;1996;;;;;;;;
Thriller;1996;;;;;;;;
Action;291805;;;;;;;;
Adventure;291805;;;;;;;;
Comedy;291805;;;;;;;;
Crime;291805;;;;;;;;
Mystery;291805;;;;;;;;
Thriller;291805;;;;;;;;
Thriller;10003;;;;;;;;
Action;10003;;;;;;;;
Romance;10003;;;;;;;;
Science Fiction;10003;;;;;;;;
Adventure;10003;;;;;;;;
Action;1535;;;;;;;;
Crime;1535;;;;;;;;
Thriller;1535;;;;;;;;
Science Fiction;2067;;;;;;;;
Animation;46195;;;;;;;;
Adventure;46195;;;;;;;;
Comedy;46195;;;;;;;;
Family;46195;;;;;;;;
Comedy;2277;;;;;;;;
Science Fiction;2277;;;;;;;;
Science Fiction;10357;;;;;;;;
Action;10357;;;;;;;;
Drama;10357;;;;;;;;
Thriller;10357;;;;;;;;
Crime;4477;;;;;;;;
Thriller;4477;;;;;;;;
Drama;4477;;;;;;;;
Drama;8665;;;;;;;;
History;8665;;;;;;;;
Thriller;8665;;;;;;;;
Adventure;9387;;;;;;;;
Fantasy;9387;;;;;;;;
Action;9387;;;;;;;;
Romance;921;;;;;;;;
Drama;921;;;;;;;;
History;921;;;;;;;;
Fantasy;49852;;;;;;;;
Action;49852;;;;;;;;
Family;49852;;;;;;;;
Drama;4464;;;;;;;;
History;4464;;;;;;;;
Action;664;;;;;;;;
Adventure;664;;;;;;;;
Drama;664;;;;;;;;
Adventure;8358;;;;;;;;
Drama;8358;;;;;;;;
Animation;9836;;;;;;;;
Comedy;9836;;;;;;;;
Action;2502;;;;;;;;
Drama;2502;;;;;;;;
Thriller;2502;;;;;;;;
Action;9772;;;;;;;;
Thriller;9772;;;;;;;;
Thriller;161;;;;;;;;
Crime;161;;;;;;;;
Adventure;52451;;;;;;;;
Action;52451;;;;;;;;
Thriller;52451;;;;;;;;
Animation;76492;;;;;;;;
Comedy;76492;;;;;;;;
Family;76492;;;;;;;;
Fantasy;76492;;;;;;;;
Comedy;4523;;;;;;;;
Family;4523;;;;;;;;
Fantasy;4523;;;;;;;;
Romance;4523;;;;;;;;
Action;59961;;;;;;;;
Thriller;59961;;;;;;;;
Comedy;10481;;;;;;;;
Family;10481;;;;;;;;
Action;59108;;;;;;;;
Comedy;59108;;;;;;;;
Comedy;1581;;;;;;;;
Romance;1581;;;;;;;;
Action;9798;;;;;;;;
Drama;9798;;;;;;;;
Thriller;9798;;;;;;;;
Comedy;22897;;;;;;;;
Romance;22897;;;;;;;;
Crime;298;;;;;;;;
Thriller;298;;;;;;;;
Adventure;7484;;;;;;;;
Animation;7484;;;;;;;;
Family;7484;;;;;;;;
Adventure;157350;;;;;;;;
Action;157350;;;;;;;;
Science Fiction;157350;;;;;;;;
War;853;;;;;;;;
Adventure;10159;;;;;;;;
Action;10159;;;;;;;;
Comedy;10159;;;;;;;;
Thriller;10159;;;;;;;;
Adventure;9593;;;;;;;;
Fantasy;9593;;;;;;;;
Action;9593;;;;;;;;
Comedy;9593;;;;;;;;
Family;9593;;;;;;;;
Drama;1904;;;;;;;;
History;1904;;;;;;;;
Romance;1904;;;;;;;;
Action;9615;;;;;;;;
Crime;9615;;;;;;;;
Drama;9615;;;;;;;;
Thriller;9615;;;;;;;;
Drama;51052;;;;;;;;
Animation;51052;;;;;;;;
Family;51052;;;;;;;;
Comedy;51052;;;;;;;;
Fantasy;297;;;;;;;;
Drama;297;;;;;;;;
Mystery;297;;;;;;;;
Action;9884;;;;;;;;
Thriller;9884;;;;;;;;
Drama;9884;;;;;;;;
Drama;16858;;;;;;;;
Music;16858;;;;;;;;
Adventure;62764;;;;;;;;
Fantasy;62764;;;;;;;;
Drama;62764;;;;;;;;
Comedy;62764;;;;;;;;
Science Fiction;62764;;;;;;;;
Family;62764;;;;;;;;
Action;22538;;;;;;;;
Adventure;22538;;;;;;;;
Comedy;22538;;;;;;;;
Action;9341;;;;;;;;
Thriller;9341;;;;;;;;
Adventure;9341;;;;;;;;
Science Fiction;9341;;;;;;;;
Fantasy;12107;;;;;;;;
Comedy;12107;;;;;;;;
Romance;12107;;;;;;;;
Science Fiction;12107;;;;;;;;
Mystery;9637;;;;;;;;
Adventure;9637;;;;;;;;
Comedy;9637;;;;;;;;
Action;49049;;;;;;;;
Science Fiction;49049;;;;;;;;
Comedy;9339;;;;;;;;
Drama;9339;;;;;;;;
Fantasy;9339;;;;;;;;
Romance;9339;;;;;;;;
Horror;16281;;;;;;;;
Comedy;16281;;;;;;;;
Fantasy;16281;;;;;;;;
Comedy;39691;;;;;;;;
Family;39691;;;;;;;;
Adventure;8247;;;;;;;;
Fantasy;8247;;;;;;;;
Science Fiction;8247;;;;;;;;
Adventure;11253;;;;;;;;
Fantasy;11253;;;;;;;;
Science Fiction;11253;;;;;;;;
Crime;1949;;;;;;;;
Drama;1949;;;;;;;;
Mystery;1949;;;;;;;;
Thriller;1949;;;;;;;;
Science Fiction;8452;;;;;;;;
Fantasy;310;;;;;;;;
Comedy;310;;;;;;;;
Thriller;27578;;;;;;;;
Adventure;27578;;;;;;;;
Action;27578;;;;;;;;
Adventure;954;;;;;;;;
Action;954;;;;;;;;
Thriller;954;;;;;;;;
Science Fiction;70160;;;;;;;;
Adventure;70160;;;;;;;;
Fantasy;70160;;;;;;;;
Comedy;45243;;;;;;;;
Action;364;;;;;;;;
Fantasy;364;;;;;;;;
Comedy;7518;;;;;;;;
Animation;7518;;;;;;;;
Family;7518;;;;;;;;
Animation;11544;;;;;;;;
Family;11544;;;;;;;;
Comedy;9986;;;;;;;;
Family;9986;;;;;;;;
Fantasy;9986;;;;;;;;
Action;8656;;;;;;;;
Drama;8656;;;;;;;;
Romance;8656;;;;;;;;
Action;146216;;;;;;;;
Comedy;146216;;;;;;;;
Crime;146216;;;;;;;;
Thriller;146216;;;;;;;;
Comedy;9291;;;;;;;;
Drama;9291;;;;;;;;
Comedy;55301;;;;;;;;
Fantasy;55301;;;;;;;;
Family;55301;;;;;;;;
Music;55301;;;;;;;;
Animation;55301;;;;;;;;
Comedy;109418;;;;;;;;
Action;11665;;;;;;;;
Comedy;11665;;;;;;;;
Thriller;11665;;;;;;;;
Drama;6964;;;;;;;;
Comedy;6964;;;;;;;;
Romance;6964;;;;;;;;
Drama;11324;;;;;;;;
Thriller;11324;;;;;;;;
Mystery;11324;;;;;;;;
Comedy;12193;;;;;;;;
Romance;12193;;;;;;;;
Drama;12193;;;;;;;;
Animation;9928;;;;;;;;
Comedy;9928;;;;;;;;
Family;9928;;;;;;;;
Science Fiction;9928;;;;;;;;
Action;754;;;;;;;;
Crime;754;;;;;;;;
Science Fiction;754;;;;;;;;
Thriller;754;;;;;;;;
Fantasy;10202;;;;;;;;
Comedy;10202;;;;;;;;
Family;10202;;;;;;;;
Romance;10202;;;;;;;;
Thriller;4147;;;;;;;;
Crime;4147;;;;;;;;
Drama;4147;;;;;;;;
Romance;50546;;;;;;;;
Comedy;50546;;;;;;;;
Action;1701;;;;;;;;
Thriller;1701;;;;;;;;
Crime;1701;;;;;;;;
Mystery;13027;;;;;;;;
Thriller;13027;;;;;;;;
Action;13027;;;;;;;;
Drama;2289;;;;;;;;
Action;20504;;;;;;;;
Thriller;20504;;;;;;;;
Science Fiction;20504;;;;;;;;
Comedy;9574;;;;;;;;
Family;9574;;;;;;;;
Science Fiction;9574;;;;;;;;
Horror;11618;;;;;;;;
Thriller;11618;;;;;;;;
Fantasy;11618;;;;;;;;
Mystery;11618;;;;;;;;
Animation;2300;;;;;;;;
Comedy;2300;;;;;;;;
Drama;2300;;;;;;;;
Family;2300;;;;;;;;
Fantasy;2300;;;;;;;;
Action;12096;;;;;;;;
Comedy;12096;;;;;;;;
Crime;12096;;;;;;;;
Mystery;12096;;;;;;;;
Family;12096;;;;;;;;
Drama;10200;;;;;;;;
Science Fiction;10200;;;;;;;;
Thriller;10200;;;;;;;;
Action;8834;;;;;;;;
Drama;8834;;;;;;;;
Mystery;8834;;;;;;;;
Thriller;8834;;;;;;;;
War;228150;;;;;;;;
Drama;228150;;;;;;;;
Action;228150;;;;;;;;
Action;6068;;;;;;;;
Adventure;6068;;;;;;;;
Comedy;6068;;;;;;;;
Romance;6068;;;;;;;;
Comedy;41515;;;;;;;;
Family;41515;;;;;;;;
Animation;41515;;;;;;;;
Adventure;41515;;;;;;;;
Western;9023;;;;;;;;
Animation;9023;;;;;;;;
Adventure;9023;;;;;;;;
Comedy;9023;;;;;;;;
Family;9023;;;;;;;;
Comedy;38317;;;;;;;;
Romance;38317;;;;;;;;
Family;38317;;;;;;;;
Adventure;2157;;;;;;;;
Family;2157;;;;;;;;
Science Fiction;2157;;;;;;;;
Drama;14462;;;;;;;;
Thriller;14462;;;;;;;;
Mystery;14462;;;;;;;;
Romance;161795;;;;;;;;
Drama;161795;;;;;;;;
Animation;159824;;;;;;;;
Comedy;159824;;;;;;;;
Family;159824;;;;;;;;
Animation;49948;;;;;;;;
Family;49948;;;;;;;;
Music;49948;;;;;;;;
Science Fiction;2135;;;;;;;;
Adventure;2135;;;;;;;;
Action;2135;;;;;;;;
Action;9822;;;;;;;;
Adventure;9822;;;;;;;;
Family;9822;;;;;;;;
Fantasy;9822;;;;;;;;
Action;9705;;;;;;;;
Crime;9705;;;;;;;;
Thriller;9705;;;;;;;;
Action;1656;;;;;;;;
Adventure;1656;;;;;;;;
Drama;12159;;;;;;;;
Fantasy;12159;;;;;;;;
Romance;12159;;;;;;;;
Comedy;9678;;;;;;;;
Fantasy;9678;;;;;;;;
Romance;9678;;;;;;;;
Adventure;4442;;;;;;;;
Fantasy;4442;;;;;;;;
Action;4442;;;;;;;;
Comedy;4442;;;;;;;;
Thriller;4442;;;;;;;;
Comedy;75;;;;;;;;
Fantasy;75;;;;;;;;
Science Fiction;75;;;;;;;;
Mystery;330770;;;;;;;;
Drama;330770;;;;;;;;
Horror;330770;;;;;;;;
Action;9433;;;;;;;;
Adventure;9433;;;;;;;;
Drama;9433;;;;;;;;
Action;19959;;;;;;;;
Science Fiction;19959;;;;;;;;
Thriller;19959;;;;;;;;
Drama;11973;;;;;;;;
Thriller;11973;;;;;;;;
Action;11228;;;;;;;;
Adventure;11228;;;;;;;;
Thriller;11228;;;;;;;;
Animation;77951;;;;;;;;
Family;77951;;;;;;;;
Adventure;77951;;;;;;;;
Action;5491;;;;;;;;
Science Fiction;5491;;;;;;;;
War;5491;;;;;;;;
Animation;10715;;;;;;;;
Comedy;10715;;;;;;;;
Family;10715;;;;;;;;
Drama;10197;;;;;;;;
Music;10197;;;;;;;;
Romance;10197;;;;;;;;
Action;9562;;;;;;;;
Adventure;9562;;;;;;;;
Science Fiction;9562;;;;;;;;
Drama;9922;;;;;;;;
Adventure;9922;;;;;;;;
Adventure;9447;;;;;;;;
Comedy;9447;;;;;;;;
Drama;9447;;;;;;;;
Family;9447;;;;;;;;
Fantasy;9447;;;;;;;;
Fantasy;274854;;;;;;;;
Action;274854;;;;;;;;
Adventure;274854;;;;;;;;
Thriller;8870;;;;;;;;
Action;8870;;;;;;;;
Science Fiction;8870;;;;;;;;
Adventure;9992;;;;;;;;
Fantasy;9992;;;;;;;;
Animation;9992;;;;;;;;
Family;9992;;;;;;;;
Documentary;36970;;;;;;;;
Family;36970;;;;;;;;
Thriller;10077;;;;;;;;
Science Fiction;10077;;;;;;;;
Adventure;10077;;;;;;;;
Action;10077;;;;;;;;
Action;76649;;;;;;;;
Adventure;76649;;;;;;;;
History;76649;;;;;;;;
Romance;76649;;;;;;;;
Drama;76649;;;;;;;;
Comedy;293644;;;;;;;;
Animation;293644;;;;;;;;
Drama;453;;;;;;;;
Romance;453;;;;;;;;
Family;8587;;;;;;;;
Animation;8587;;;;;;;;
Drama;8587;;;;;;;;
Adventure;72545;;;;;;;;
Action;72545;;;;;;;;
Science Fiction;72545;;;;;;;;
Animation;109451;;;;;;;;
Family;109451;;;;;;;;
Comedy;109451;;;;;;;;
Crime;9533;;;;;;;;
Thriller;9533;;;;;;;;
Horror;9533;;;;;;;;
Western;2023;;;;;;;;
Adventure;2023;;;;;;;;
Comedy;71880;;;;;;;;
Action;584;;;;;;;;
Crime;584;;;;;;;;
Thriller;584;;;;;;;;
Adventure;309809;;;;;;;;
Animation;309809;;;;;;;;
Fantasy;309809;;;;;;;;
Science Fiction;4858;;;;;;;;
Thriller;4858;;;;;;;;
Action;17711;;;;;;;;
Adventure;17711;;;;;;;;
Animation;17711;;;;;;;;
Comedy;17711;;;;;;;;
Family;17711;;;;;;;;
Animation;328111;;;;;;;;
Family;328111;;;;;;;;
Fantasy;8698;;;;;;;;
Action;8698;;;;;;;;
Thriller;8698;;;;;;;;
Science Fiction;8698;;;;;;;;
Animation;93456;;;;;;;;
Comedy;93456;;;;;;;;
Family;93456;;;;;;;;
Action;602;;;;;;;;
Adventure;602;;;;;;;;
Science Fiction;602;;;;;;;;
Adventure;330;;;;;;;;
Action;330;;;;;;;;
Science Fiction;330;;;;;;;;
Family;953;;;;;;;;
Animation;953;;;;;;;;
Drama;9693;;;;;;;;
Action;9693;;;;;;;;
Thriller;9693;;;;;;;;
Science Fiction;9693;;;;;;;;
Adventure;36657;;;;;;;;
Action;36657;;;;;;;;
Science Fiction;36657;;;;;;;;
Action;8909;;;;;;;;
Thriller;8909;;;;;;;;
Crime;8909;;;;;;;;
Action;9802;;;;;;;;
Adventure;9802;;;;;;;;
Thriller;9802;;;;;;;;
Animation;950;;;;;;;;
Family;950;;;;;;;;
Comedy;950;;;;;;;;
Adventure;950;;;;;;;;
Comedy;1824;;;;;;;;
Romance;1824;;;;;;;;
Family;2976;;;;;;;;
Comedy;2976;;;;;;;;
Music;2976;;;;;;;;
Romance;2976;;;;;;;;
Horror;11026;;;;;;;;
Mystery;11026;;;;;;;;
Thriller;11026;;;;;;;;
Action;332;;;;;;;;
Adventure;332;;;;;;;;
Comedy;332;;;;;;;;
Family;332;;;;;;;;
Thriller;75656;;;;;;;;
Crime;75656;;;;;;;;
Comedy;38365;;;;;;;;
Comedy;594;;;;;;;;
Drama;594;;;;;;;;
Comedy;15189;;;;;;;;
Family;15189;;;;;;;;
Action;11678;;;;;;;;
Adventure;11678;;;;;;;;
Thriller;11678;;;;;;;;
Comedy;6538;;;;;;;;
Drama;6538;;;;;;;;
History;6538;;;;;;;;
Animation;10555;;;;;;;;
Action;10555;;;;;;;;
Comedy;10555;;;;;;;;
Family;10555;;;;;;;;
Drama;1125;;;;;;;;
Comedy;4551;;;;;;;;
Crime;4551;;;;;;;;
Drama;612;;;;;;;;
Action;612;;;;;;;;
History;612;;;;;;;;
Thriller;612;;;;;;;;
Action;9567;;;;;;;;
Drama;9567;;;;;;;;
War;9567;;;;;;;;
Action;37821;;;;;;;;
Comedy;37821;;;;;;;;
Thriller;37821;;;;;;;;
Romance;37821;;;;;;;;
Comedy;203801;;;;;;;;
Action;203801;;;;;;;;
Adventure;203801;;;;;;;;
Comedy;2539;;;;;;;;
Animation;9297;;;;;;;;
Comedy;9297;;;;;;;;
Family;9297;;;;;;;;
Fantasy;9297;;;;;;;;
Action;3172;;;;;;;;
Comedy;3172;;;;;;;;
Crime;3172;;;;;;;;
Romance;3172;;;;;;;;
Action;6520;;;;;;;;
Adventure;6520;;;;;;;;
Drama;6520;;;;;;;;
Romance;6520;;;;;;;;
Drama;1439;;;;;;;;
History;1439;;;;;;;;
Romance;1439;;;;;;;;
Fantasy;37958;;;;;;;;
Action;37958;;;;;;;;
Drama;37958;;;;;;;;
Mystery;2026;;;;;;;;
Drama;2026;;;;;;;;
Thriller;2026;;;;;;;;
Crime;2026;;;;;;;;
Animation;7450;;;;;;;;
Action;7450;;;;;;;;
Science Fiction;7450;;;;;;;;
Family;7450;;;;;;;;
Adventure;7450;;;;;;;;
Action;11375;;;;;;;;
Adventure;11375;;;;;;;;
Comedy;11375;;;;;;;;
Thriller;11375;;;;;;;;
Action;9425;;;;;;;;
War;9425;;;;;;;;
Science Fiction;9425;;;;;;;;
Action;25769;;;;;;;;
Drama;25769;;;;;;;;
Horror;25769;;;;;;;;
Science Fiction;25769;;;;;;;;
Thriller;25769;;;;;;;;
Adventure;23685;;;;;;;;
Fantasy;23685;;;;;;;;
Animation;23685;;;;;;;;
Action;23685;;;;;;;;
Comedy;23685;;;;;;;;
Action;11866;;;;;;;;
Adventure;11866;;;;;;;;
Drama;11866;;;;;;;;
Thriller;11866;;;;;;;;
Science Fiction;9741;;;;;;;;
Thriller;9741;;;;;;;;
Drama;9741;;;;;;;;
Family;211672;;;;;;;;
Animation;211672;;;;;;;;
Adventure;211672;;;;;;;;
Comedy;211672;;;;;;;;
Action;23629;;;;;;;;
Fantasy;23629;;;;;;;;
Thriller;23629;;;;;;;;
Crime;8688;;;;;;;;
Mystery;8688;;;;;;;;
Science Fiction;10153;;;;;;;;
Family;153518;;;;;;;;
Animation;153518;;;;;;;;
Romance;8676;;;;;;;;
Comedy;8676;;;;;;;;
Adventure;8676;;;;;;;;
Comedy;20829;;;;;;;;
Drama;20829;;;;;;;;
Thriller;4349;;;;;;;;
Action;4349;;;;;;;;
Drama;4349;;;;;;;;
Comedy;9718;;;;;;;;
Comedy;10808;;;;;;;;
Family;10808;;;;;;;;
Romance;10808;;;;;;;;
Fantasy;10808;;;;;;;;
Action;197;;;;;;;;
Drama;197;;;;;;;;
History;197;;;;;;;;
War;197;;;;;;;;
Drama;25;;;;;;;;
War;25;;;;;;;;
Animation;35;;;;;;;;
Comedy;35;;;;;;;;
Family;35;;;;;;;;
Drama;11086;;;;;;;;
Romance;11086;;;;;;;;
Action;10477;;;;;;;;
Adventure;1997;;;;;;;;
Drama;1997;;;;;;;;
Family;1997;;;;;;;;
Drama;6947;;;;;;;;
Mystery;6947;;;;;;;;
Thriller;6947;;;;;;;;
Comedy;3050;;;;;;;;
Family;3050;;;;;;;;
Fantasy;3050;;;;;;;;
Drama;2675;;;;;;;;
Thriller;2675;;;;;;;;
Science Fiction;2675;;;;;;;;
Mystery;2675;;;;;;;;
Adventure;809;;;;;;;;
Animation;809;;;;;;;;
Comedy;809;;;;;;;;
Family;809;;;;;;;;
Fantasy;809;;;;;;;;
Animation;920;;;;;;;;
Adventure;920;;;;;;;;
Comedy;920;;;;;;;;
Family;920;;;;;;;;
Comedy;4806;;;;;;;;
Romance;4806;;;;;;;;
Action;7451;;;;;;;;
Adventure;7451;;;;;;;;
Thriller;7451;;;;;;;;
Animation;228165;;;;;;;;
Adventure;228165;;;;;;;;
Comedy;228165;;;;;;;;
Family;228165;;;;;;;;
Action;3595;;;;;;;;
Thriller;3595;;;;;;;;
Drama;16869;;;;;;;;
Action;16869;;;;;;;;
Thriller;16869;;;;;;;;
War;16869;;;;;;;;
Adventure;879;;;;;;;;
Fantasy;879;;;;;;;;
Comedy;879;;;;;;;;
Family;879;;;;;;;;
Action;1573;;;;;;;;
Thriller;1573;;;;;;;;
